,annual_inc,emp_length,installment,loan_amnt,purpose,int_rate,avg_cur_bal,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_last_delinq,num_bc_tl,num_il_tl,num_op_rev_tl,num_tl_90g_dpd_24m,num_tl_op_past_12m,open_acc,percent_bc_gt_75,pub_rec_bankruptcies,total_acc,total_bal_ex_mort,loan_status,home_ownership_ANY,home_ownership_MORTGAGE,home_ownership_OWN,home_ownership_RENT,term_36 months,term_60 months
135,70000.0,1,876.26,28000,2,0.0791,9775.0,111.0,138.0,33.0,7.0,3,0.0,6.0,14.0,7.0,0.0,1.0,19,25.0,0,32,87214.0,0,0,1,0,0,1,0
136,35000.0,2,520.37,14500,1,0.1747,3205.0,233.0,178.0,7.0,5.0,1,71.0,5.0,5.0,10.0,0.0,5.0,13,20.0,0,17,41663.0,0,0,0,0,1,1,0
137,65000.0,0,577.31,25000,2,0.1366,18361.0,134.0,278.0,2.0,2.0,3,10.0,6.0,5.0,4.0,0.0,2.0,6,50.0,0,19,91803.0,1,0,0,0,1,0,1
138,180000.0,6,308.3,9000,3,0.1416,6187.0,210.0,259.0,17.0,1.0,0,13.0,8.0,5.0,10.0,0.0,1.0,13,50.0,0,17,80430.0,1,0,1,0,0,1,0
139,97800.0,1,762.08,24000,6,0.089,42426.0,167.0,195.0,5.0,5.0,4,0.0,8.0,5.0,5.0,0.0,2.0,10,0.0,0,24,98824.0,0,0,1,0,0,1,0
140,89000.0,10,453.39,15200,8,0.2581,13217.0,124.0,146.0,15.0,2.0,3,15.0,8.0,12.0,11.0,0.0,3.0,14,25.0,0,31,72558.0,1,0,1,0,0,0,1
141,60000.0,7,635.86,24000,2,0.2,4343.0,48.0,60.0,0.0,0.0,0,0.0,5.0,5.0,1.0,0.0,2.0,3,0.0,0,12,13029.0,1,1,0,0,0,0,1
142,46000.0,2,434.13,12525,8,0.1499,19943.0,176.0,82.0,2.0,2.0,3,0.0,2.0,8.0,5.0,0.0,2.0,9,50.0,0,16,43199.0,0,0,1,0,0,1,0
143,70000.0,10,661.43,26875,1,0.1655,14391.0,119.0,162.0,28.0,28.0,1,3.0,11.0,7.0,9.0,0.0,0.0,10,28.6,0,26,20434.0,1,0,1,0,0,0,1
144,74700.0,4,765.24,28000,2,0.2149,5059.0,195.0,122.0,12.0,12.0,0,0.0,6.0,13.0,8.0,0.0,1.0,17,100.0,0,23,85999.0,1,0,0,0,1,0,1
145,45000.0,5,409.87,14250,3,0.2399,2162.0,101.0,161.0,15.0,15.0,0,28.0,5.0,24.0,8.0,0.0,0.0,18,66.7,1,36,38916.0,0,0,1,0,0,0,1
146,80000.0,7,188.33,5575,0,0.1318,645.0,118.0,99.0,13.0,13.0,0,19.0,4.0,2.0,4.0,0.0,0.0,5,0.0,0,12,2581.0,0,0,0,0,1,1,0
147,65000.0,10,331.27,14400,2,0.1349,26856.0,121.0,152.0,46.0,2.0,5,1.0,6.0,7.0,5.0,0.0,2.0,9,0.0,0,23,34377.0,0,0,1,0,0,0,1
148,72000.0,5,658.05,20000,1,0.3089,1822.0,22.0,294.0,3.0,3.0,0,0.0,12.0,3.0,21.0,0.0,6.0,23,54.5,0,27,41916.0,1,0,1,0,0,0,1
149,95000.0,5,498.15,15000,1,0.1199,3156.0,134.0,183.0,2.0,2.0,2,35.0,17.0,17.0,13.0,0.0,3.0,15,33.3,0,54,47334.0,0,0,1,0,0,1,0
150,59900.0,5,123.01,3600,3,0.1398,6279.0,50.0,343.0,18.0,10.0,2,0.0,6.0,5.0,7.0,0.0,1.0,9,80.0,0,18,30263.0,0,0,1,0,0,1,0
151,60000.0,10,326.2,9600,1,0.1359,1489.0,16.0,108.0,47.0,16.0,0,0.0,8.0,1.0,9.0,0.0,0.0,10,80.0,0,16,14891.0,0,0,1,0,0,1,0
152,170000.0,10,310.65,15000,3,0.089,68872.0,125.0,125.0,36.0,9.0,3,0.0,3.0,2.0,5.0,0.0,1.0,7,0.0,0,11,7522.0,0,0,1,0,0,0,1
153,53424.0,10,329.44,10375,1,0.089,24666.0,145.0,269.0,12.0,7.0,1,0.0,9.0,14.0,10.0,0.0,2.0,13,50.0,0,30,40744.0,0,0,1,0,0,1,0
154,100000.0,0,652.41,20000,8,0.1075,17386.0,88.0,120.0,6.0,6.0,4,11.0,12.0,2.0,10.0,1.0,4.0,11,0.0,0,28,6.0,1,0,1,0,0,1,0
155,80000.0,0,654.68,20000,1,0.1099,3614.0,130.0,120.0,7.0,7.0,0,0.0,3.0,9.0,6.0,0.0,1.0,10,33.3,0,17,32528.0,0,0,0,0,1,1,0
156,122000.0,10,1229.97,40000,1,0.0672,55957.0,230.0,275.0,9.0,9.0,5,0.0,16.0,18.0,9.0,0.0,2.0,12,42.9,0,43,191276.0,0,0,1,0,0,1,0
157,50000.0,0,433.59,13000,1,0.1229,23406.0,90.0,185.0,6.0,6.0,1,0.0,6.0,7.0,6.0,0.0,2.0,8,33.3,0,14,42105.0,0,0,1,0,0,1,0
158,52000.0,10,379.45,12000,2,0.288,2787.0,133.0,408.0,7.0,4.0,1,69.0,11.0,9.0,10.0,0.0,4.0,11,25.0,0,26,30657.0,0,0,0,0,1,0,1
159,66000.0,0,137.73,4000,3,0.1452,8135.0,152.0,174.0,13.0,13.0,0,0.0,17.0,33.0,19.0,0.0,0.0,23,45.5,0,64,187106.0,0,0,0,1,0,1,0
160,115000.0,9,749.94,30000,2,0.1727,35072.0,181.0,219.0,2.0,2.0,6,5.0,7.0,20.0,10.0,0.0,2.0,15,20.0,0,43,133149.0,1,0,1,0,0,0,1
161,74000.0,10,308.19,9800,2,0.0824,10003.0,151.0,275.0,3.0,3.0,3,13.0,14.0,9.0,19.0,0.0,5.0,22,9.1,0,41,117616.0,0,0,1,0,0,1,0
162,68500.0,10,148.27,4500,2,0.1144,9276.0,231.0,144.0,0.0,0.0,0,38.0,7.0,43.0,7.0,0.0,5.0,27,33.3,0,58,250446.0,0,0,0,0,1,1,0
163,85000.0,10,450.17,14000,3,0.0976,11561.0,171.0,385.0,2.0,2.0,2,15.0,3.0,12.0,8.0,0.0,2.0,13,100.0,1,26,48426.0,0,0,1,0,0,1,0
164,80000.0,1,361.0,12000,3,0.2624,8641.0,116.0,166.0,4.0,1.0,0,55.0,12.0,21.0,12.0,0.0,5.0,15,12.5,0,41,129619.0,0,0,1,0,0,0,1
165,30000.0,7,394.25,10500,2,0.2075,3321.0,77.0,303.0,8.0,8.0,0,80.0,17.0,4.0,9.0,0.0,1.0,13,100.0,0,32,29897.0,1,0,0,0,1,1,0
166,338000.0,5,733.87,35000,3,0.0943,59867.0,233.0,121.0,55.0,11.0,3,48.0,4.0,23.0,5.0,0.0,2.0,8,25.0,0,33,45941.0,0,0,1,0,0,0,1
167,95000.0,10,184.64,5600,8,0.1149,6807.0,134.0,321.0,96.0,5.0,0,0.0,8.0,7.0,10.0,0.0,2.0,12,83.3,0,19,74879.0,0,0,1,0,0,1,0
168,40000.0,1,260.25,8000,2,0.1056,342.0,96.0,104.0,3.0,3.0,0,44.0,8.0,2.0,8.0,0.0,2.0,8,0.0,0,18,2393.0,1,0,0,0,1,1,0
169,70000.0,5,283.85,12000,2,0.1474,1541.0,141.0,124.0,2.0,2.0,0,55.0,9.0,12.0,18.0,0.0,6.0,22,0.0,1,48,33907.0,0,0,1,0,0,0,1
170,78000.0,10,927.1,35000,2,0.1999,5024.0,124.0,216.0,23.0,6.0,4,65.0,9.0,5.0,9.0,0.0,1.0,12,20.0,2,22,55262.0,1,0,1,0,0,0,1
171,125000.0,6,858.05,28000,1,0.0649,60277.0,158.0,173.0,73.0,20.0,4,0.0,7.0,3.0,4.0,0.0,0.0,6,100.0,0,17,39572.0,0,0,1,0,0,1,0
172,51000.0,10,245.51,7500,7,0.1099,20096.0,266.0,255.0,19.0,3.0,2,0.0,4.0,13.0,3.0,0.0,1.0,5,100.0,1,24,100480.0,0,0,0,0,1,1,0
173,33000.0,8,290.82,7700,2,0.2118,1302.0,154.0,107.0,12.0,11.0,1,9.0,5.0,10.0,8.0,0.0,2.0,10,75.0,0,21,13017.0,0,0,1,0,0,1,0
174,85996.27,10,335.87,15000,2,0.1229,38881.0,124.0,215.0,8.0,3.0,3,0.0,11.0,4.0,5.0,0.0,5.0,9,75.0,1,22,22376.0,0,0,1,0,0,0,1
175,80000.0,3,623.89,18000,2,0.1499,6473.0,132.0,173.0,1.0,1.0,4,35.0,17.0,22.0,32.0,0.0,11.0,40,30.8,0,66,141748.0,0,0,1,0,0,1,0
176,43500.0,6,397.61,14700,2,0.2099,4408.0,78.0,85.0,16.0,8.0,0,0.0,7.0,5.0,10.0,0.0,1.0,12,100.0,0,19,52895.0,0,0,0,1,0,0,1
177,147000.0,5,590.72,16000,4,0.1952,3213.0,122.0,230.0,26.0,26.0,4,13.0,9.0,3.0,7.0,0.0,0.0,8,50.0,0,21,25700.0,0,0,1,0,0,1,0
178,56000.0,2,433.77,12000,6,0.1799,11475.0,152.0,183.0,14.0,13.0,2,6.0,3.0,5.0,4.0,0.0,0.0,9,33.3,0,11,54355.0,0,0,1,0,0,1,0
179,95000.0,7,979.02,28000,3,0.1561,10645.0,168.0,122.0,2.0,2.0,2,26.0,7.0,8.0,8.0,0.0,3.0,12,25.0,0,23,54006.0,0,0,1,0,0,1,0
180,80000.0,8,304.28,14600,2,0.0917,9811.0,130.0,170.0,42.0,14.0,2,32.0,6.0,5.0,5.0,0.0,0.0,8,0.0,0,14,68674.0,0,0,0,0,1,0,1
181,50850.0,1,750.86,24000,1,0.0789,11193.0,137.0,291.0,11.0,11.0,1,0.0,4.0,9.0,7.0,0.0,1.0,13,100.0,0,19,145512.0,0,0,0,0,1,1,0
182,32000.0,10,342.21,11475,2,0.258,763.0,125.0,150.0,2.0,2.0,0,32.0,11.0,4.0,25.0,0.0,7.0,25,11.1,0,40,13741.0,1,0,0,1,0,0,1
183,52000.0,8,585.25,18225,2,0.0967,15648.0,206.0,258.0,1.0,1.0,4,82.0,11.0,30.0,7.0,0.0,3.0,11,40.0,0,51,88767.0,1,0,1,0,0,1,0
184,55000.0,10,200.12,6000,1,0.1229,716.0,261.0,26.0,7.0,1.0,0,0.0,2.0,7.0,7.0,0.0,3.0,8,50.0,0,14,5729.0,0,0,0,0,1,1,0
185,95000.0,10,307.42,12750,2,0.1561,11391.0,211.0,381.0,2.0,2.0,2,79.0,9.0,6.0,2.0,0.0,2.0,4,50.0,1,20,45564.0,0,0,1,0,0,0,1
186,65000.0,10,373.56,11200,2,0.1229,7133.0,121.0,92.0,81.0,3.0,0,0.0,1.0,13.0,2.0,0.0,3.0,5,100.0,0,16,35667.0,0,0,0,0,1,1,0
187,130000.0,8,201.27,6000,2,0.1269,16281.0,246.0,191.0,2.0,2.0,2,44.0,14.0,15.0,9.0,0.0,6.0,15,50.0,0,45,70916.0,0,0,1,0,0,1,0
188,35000.0,6,233.26,6150,0,0.2149,7114.0,56.0,43.0,8.0,8.0,0,0.0,2.0,4.0,4.0,0.0,2.0,6,0.0,0,10,42683.0,1,0,0,0,1,1,0
189,80779.0,10,629.01,25000,1,0.1757,20327.0,185.0,132.0,3.0,3.0,1,28.0,6.0,42.0,8.0,0.0,2.0,26,100.0,0,58,256077.0,0,0,0,1,0,0,1
190,66100.0,6,659.24,20000,2,0.1147,12516.0,128.0,299.0,16.0,16.0,2,8.0,8.0,6.0,2.0,3.0,0.0,6,0.0,0,21,31634.0,0,0,1,0,0,1,0
191,68000.0,3,476.93,15000,1,0.0899,11024.0,130.0,142.0,25.0,11.0,2,0.0,19.0,8.0,9.0,0.0,1.0,14,75.0,0,34,43448.0,0,0,1,0,0,1,0
192,88000.0,2,564.01,26000,2,0.109,24994.0,80.0,129.0,19.0,8.0,4,0.0,4.0,9.0,8.0,0.0,3.0,14,25.0,0,24,110973.0,0,0,1,0,0,0,1
193,30000.0,7,275.96,8000,5,0.1465,4698.0,149.0,149.0,3.0,3.0,0,0.0,2.0,6.0,4.0,0.0,3.0,6,100.0,0,10,23488.0,1,0,0,0,1,1,0
194,110000.0,10,316.3,9600,2,0.1144,5275.0,124.0,203.0,2.0,2.0,0,70.0,10.0,12.0,11.0,0.0,6.0,18,66.7,0,28,94953.0,0,0,0,1,0,1,0
195,45000.0,10,682.73,22000,2,0.0734,6501.0,171.0,141.0,11.0,11.0,1,0.0,8.0,5.0,9.0,0.0,2.0,11,0.0,0,20,36282.0,1,0,1,0,0,1,0
196,69640.0,10,172.96,5500,5,0.0824,2225.0,137.0,118.0,4.0,4.0,0,27.0,18.0,10.0,9.0,0.0,4.0,13,0.0,1,44,28924.0,0,0,0,1,0,1,0
197,256000.0,6,752.87,25000,2,0.0532,27586.0,121.0,296.0,11.0,11.0,3,0.0,17.0,3.0,15.0,0.0,1.0,17,81.8,0,28,90686.0,0,0,0,1,0,1,0
198,65000.0,1,1039.82,30000,2,0.1499,3170.0,97.0,128.0,3.0,3.0,0,20.0,13.0,5.0,9.0,0.0,1.0,11,37.5,0,19,34873.0,0,0,0,0,1,1,0
199,51000.0,10,164.84,5000,0,0.1148,6648.0,124.0,151.0,27.0,8.0,0,74.0,2.0,4.0,5.0,0.0,1.0,7,100.0,0,14,39889.0,0,0,0,0,1,1,0
200,59875.2,9,570.25,22950,2,0.1699,12472.0,144.0,322.0,6.0,6.0,2,56.0,9.0,7.0,4.0,0.0,3.0,8,100.0,0,19,27972.0,0,0,1,0,0,0,1
201,120000.0,10,999.38,35000,2,0.2363,4747.0,132.0,295.0,0.0,0.0,0,38.0,22.0,6.0,16.0,0.0,5.0,19,75.0,0,46,85444.0,0,0,0,0,1,0,1
202,60000.0,1,347.8,16000,8,0.1099,3494.0,78.0,84.0,4.0,4.0,0,0.0,6.0,21.0,7.0,0.0,3.0,22,0.0,0,33,73382.0,1,0,0,0,1,0,1
203,85000.0,3,267.21,8000,2,0.1239,4592.0,94.0,156.0,0.0,0.0,0,75.0,9.0,15.0,11.0,0.0,6.0,13,33.3,0,31,59694.0,1,0,0,0,1,1,0
204,42900.0,2,274.05,8000,8,0.1416,1240.0,44.0,112.0,3.0,3.0,0,5.0,4.0,2.0,7.0,0.0,2.0,8,0.0,0,12,9921.0,0,0,0,0,1,1,0
205,227000.0,10,248.82,8000,1,0.0749,2140.0,119.0,192.0,23.0,23.0,7,17.0,8.0,7.0,9.0,0.0,0.0,10,0.0,0,29,21404.0,0,0,0,1,0,1,0
206,100000.0,10,815.85,35000,8,0.1408,25231.0,37.0,194.0,2.0,2.0,2,0.0,6.0,1.0,8.0,0.0,3.0,9,0.0,0,14,3727.0,1,0,1,0,0,0,1
207,90000.0,10,1069.44,30000,2,0.1699,4403.0,235.0,314.0,1.0,1.0,0,0.0,11.0,26.0,17.0,0.0,3.0,20,60.0,0,49,79259.0,1,0,0,0,1,1,0
208,74000.0,10,621.95,18200,2,0.1399,2467.0,134.0,76.0,9.0,9.0,0,0.0,7.0,9.0,11.0,0.0,3.0,14,100.0,1,22,34534.0,0,0,0,0,1,1,0
209,85000.0,10,359.89,16000,1,0.1249,4199.0,111.0,104.0,1.0,1.0,0,0.0,8.0,7.0,10.0,0.0,4.0,13,50.0,0,28,46190.0,0,0,1,0,0,0,1
210,120000.0,1,739.85,24000,2,0.0689,9241.0,158.0,418.0,34.0,25.0,4,68.0,16.0,7.0,4.0,0.0,0.0,5,66.7,0,31,36962.0,0,0,0,0,1,1,0
211,45000.0,10,303.21,9000,2,0.1299,25661.0,135.0,103.0,6.0,3.0,5,0.0,5.0,9.0,4.0,0.0,4.0,8,50.0,0,20,42442.0,0,0,1,0,0,1,0
212,84000.0,10,406.71,18000,2,0.1269,16249.0,153.0,148.0,7.0,5.0,2,11.0,8.0,18.0,8.0,0.0,5.0,14,50.0,0,39,106235.0,1,0,1,0,0,0,1
213,60000.0,10,60.39,1800,2,0.1269,10393.0,122.0,173.0,7.0,7.0,1,38.0,10.0,11.0,7.0,0.0,2.0,11,50.0,0,27,74991.0,0,0,0,0,1,1,0
214,30000.0,4,370.76,10750,2,0.1464,8066.0,68.0,103.0,23.0,8.0,0,0.0,7.0,3.0,5.0,0.0,1.0,7,80.0,0,11,56460.0,0,0,0,0,1,1,0
215,43600.0,10,722.54,21000,2,0.1447,5555.0,49.0,154.0,8.0,4.0,1,22.0,6.0,4.0,10.0,1.0,5.0,12,0.0,0,20,15873.0,0,0,1,0,0,1,0
216,80000.0,10,408.8,11000,2,0.2,3510.0,43.0,181.0,28.0,8.0,0,0.0,6.0,8.0,7.0,0.0,1.0,10,66.7,0,15,31587.0,0,0,0,0,1,1,0
217,170000.0,10,1223.77,35000,2,0.1561,11611.0,159.0,447.0,9.0,9.0,2,17.0,5.0,5.0,5.0,0.0,1.0,6,100.0,0,15,58053.0,0,0,1,0,0,1,0
218,50000.0,10,227.49,7000,2,0.1049,19186.0,146.0,137.0,4.0,4.0,4,34.0,9.0,11.0,7.0,0.0,3.0,11,25.0,1,31,22377.0,0,0,1,0,0,1,0
219,175100.0,4,216.82,7000,2,0.0721,17509.0,142.0,334.0,6.0,6.0,3,31.0,12.0,7.0,12.0,0.0,2.0,15,33.3,0,28,105802.0,0,0,1,0,0,1,0
220,120000.0,10,372.76,10275,2,0.1825,8035.0,138.0,163.0,1.0,1.0,0,11.0,5.0,41.0,6.0,0.0,6.0,9,50.0,0,56,72313.0,0,0,0,0,1,1,0
221,96000.0,10,665.44,20000,2,0.1212,21369.0,138.0,171.0,44.0,43.0,5,60.0,16.0,8.0,10.0,0.0,0.0,13,87.5,0,32,35553.0,0,0,1,0,0,1,0
222,50000.0,10,351.53,10000,3,0.1599,19215.0,48.0,141.0,26.0,10.0,2,0.0,4.0,5.0,7.0,0.0,1.0,10,75.0,0,14,37001.0,1,0,1,0,0,1,0
223,39000.0,10,167.84,4800,0,0.1561,2094.0,14.0,125.0,4.0,4.0,0,0.0,10.0,1.0,5.0,0.0,4.0,6,0.0,1,20,12569.0,1,0,0,0,1,1,0
224,90000.0,2,938.57,30000,2,0.0789,2277.0,70.0,120.0,11.0,10.0,0,0.0,12.0,4.0,14.0,0.0,3.0,16,11.1,0,22,36434.0,0,0,0,0,1,1,0
225,100000.0,2,171.11,4800,2,0.1699,6551.0,120.0,195.0,4.0,3.0,1,28.0,9.0,4.0,8.0,0.0,5.0,12,83.3,0,20,78611.0,0,0,0,0,1,1,0
226,160000.0,10,448.4,14000,10,0.0949,6196.0,167.0,173.0,10.0,10.0,1,61.0,3.0,22.0,4.0,0.0,1.0,14,50.0,1,30,80543.0,1,0,0,0,1,1,0
227,38022.0,4,274.31,7800,2,0.1602,27301.0,77.0,94.0,2.0,2.0,1,0.0,6.0,5.0,6.0,0.0,6.0,8,0.0,0,21,34117.0,0,0,1,0,0,1,0
228,170000.0,10,1234.91,40000,4,0.0699,21929.0,204.0,186.0,7.0,7.0,2,11.0,7.0,4.0,4.0,0.0,1.0,7,0.0,0,18,17381.0,0,0,0,1,0,1,0
229,79000.0,2,842.85,25600,1,0.1139,25869.0,135.0,193.0,16.0,16.0,1,12.0,7.0,15.0,7.0,0.0,0.0,12,66.7,0,25,70271.0,0,0,1,0,0,1,0
230,240000.0,2,1011.08,29175,2,0.1498,61495.0,129.0,193.0,30.0,3.0,11,0.0,8.0,8.0,5.0,0.0,1.0,11,75.0,0,29,139550.0,0,0,1,0,0,1,0
231,46000.0,4,130.94,4000,8,0.1099,1954.0,83.0,120.0,16.0,16.0,0,27.0,8.0,15.0,3.0,0.0,0.0,8,100.0,0,26,15630.0,0,0,0,0,1,1,0
232,28000.0,3,265.68,8000,0,0.1199,2370.0,141.0,262.0,5.0,5.0,0,55.0,6.0,6.0,8.0,0.0,2.0,13,25.0,0,16,28438.0,0,0,0,0,1,1,0
233,34524.0,7,283.65,9000,2,0.0839,4069.0,166.0,133.0,3.0,3.0,2,0.0,10.0,3.0,7.0,0.0,2.0,8,20.0,1,19,32552.0,0,0,0,0,1,1,0
234,46000.0,2,188.53,5225,2,0.1786,2245.0,120.0,26.0,11.0,11.0,2,28.0,3.0,34.0,4.0,0.0,3.0,26,66.7,0,41,58358.0,0,0,0,0,1,1,0
235,145000.0,1,344.17,10000,2,0.1449,32266.0,137.0,155.0,5.0,5.0,1,42.0,6.0,8.0,5.0,0.0,5.0,8,60.0,1,16,72217.0,0,0,1,0,0,1,0
236,90000.0,10,470.31,14000,2,0.1279,5815.0,152.0,157.0,2.0,2.0,1,67.0,11.0,15.0,10.0,0.0,6.0,19,0.0,0,44,104661.0,0,0,0,1,0,1,0
237,36000.0,10,78.47,2100,8,0.2039,869.0,62.0,83.0,6.0,6.0,0,0.0,7.0,14.0,14.0,0.0,11.0,17,16.7,0,29,14780.0,0,0,0,0,1,1,0
238,94000.0,5,328.53,9600,1,0.1409,15757.0,141.0,186.0,2.0,2.0,3,0.0,7.0,7.0,9.0,0.0,3.0,13,100.0,0,26,34610.0,0,0,1,0,0,1,0
239,170000.0,0,529.77,20000,2,0.1999,32912.0,127.0,202.0,55.0,2.0,5,82.0,6.0,14.0,6.0,0.0,3.0,16,100.0,0,30,163045.0,0,0,1,0,0,0,1
240,96500.0,7,778.06,30000,2,0.1899,12608.0,134.0,192.0,20.0,20.0,4,43.0,11.0,4.0,14.0,0.0,0.0,19,87.5,0,37,49425.0,0,0,0,0,1,0,1
241,100000.0,3,173.45,5000,0,0.1505,23977.0,73.0,48.0,0.0,0.0,1,0.0,5.0,7.0,8.0,0.0,7.0,10,20.0,0,16,70874.0,1,0,1,0,0,1,0
242,86000.0,10,707.67,29350,2,0.1561,33444.0,170.0,223.0,23.0,9.0,6,19.0,7.0,6.0,9.0,0.0,1.0,12,71.4,0,23,51655.0,0,0,1,0,0,0,1
243,95000.0,10,617.27,20000,1,0.0697,14103.0,124.0,200.0,6.0,6.0,1,3.0,14.0,8.0,11.0,0.0,1.0,15,14.3,0,30,39066.0,0,0,1,0,0,1,0
244,28000.0,2,265.23,11000,2,0.1561,2238.0,185.0,217.0,55.0,43.0,0,0.0,6.0,9.0,5.0,0.0,0.0,7,100.0,1,20,15667.0,0,0,0,0,1,0,1
245,92000.0,9,1184.86,35000,1,0.1333,19277.0,97.0,184.0,3.0,2.0,3,0.0,12.0,9.0,11.0,0.0,4.0,15,57.1,0,35,87083.0,0,0,1,0,0,1,0
246,40000.0,0,77.18,2100,10,0.1919,2589.0,131.0,104.0,23.0,10.0,0,6.0,2.0,30.0,2.0,0.0,2.0,24,0.0,0,35,62127.0,1,0,0,0,1,1,0
247,110000.0,10,867.9,28000,1,0.0726,16000.0,129.0,291.0,64.0,13.0,1,31.0,4.0,5.0,5.0,0.0,0.0,7,100.0,0,16,59866.0,0,0,0,1,0,1,0
248,90000.0,2,291.78,14000,2,0.0917,3304.0,132.0,142.0,5.0,5.0,0,0.0,10.0,6.0,15.0,0.0,1.0,17,42.9,0,26,49567.0,0,0,0,0,1,0,1
249,65000.0,10,662.43,22000,2,0.0531,21548.0,137.0,222.0,19.0,19.0,2,0.0,7.0,22.0,6.0,0.0,0.0,8,66.7,0,50,58447.0,0,0,0,0,1,1,0
250,35000.0,3,417.54,12750,2,0.1102,19416.0,212.0,155.0,7.0,7.0,2,48.0,4.0,13.0,1.0,0.0,5.0,7,0.0,0,22,17232.0,0,0,1,0,0,1,0
251,83000.0,10,596.34,24000,2,0.1699,6255.0,141.0,427.0,28.0,10.0,2,0.0,18.0,19.0,19.0,0.0,1.0,25,85.7,0,62,79225.0,0,0,1,0,0,0,1
252,134840.0,10,416.11,12000,1,0.1502,7331.0,124.0,217.0,5.0,5.0,1,52.0,3.0,9.0,2.0,0.0,1.0,2,100.0,0,16,14661.0,0,0,0,0,1,1,0
253,70000.0,10,664.2,20000,2,0.1199,18075.0,215.0,243.0,5.0,5.0,6,30.0,7.0,6.0,11.0,0.0,1.0,15,80.0,0,31,106073.0,0,0,1,0,0,1,0
254,120000.0,7,92.92,3000,2,0.0721,983.0,136.0,223.0,59.0,59.0,0,36.0,12.0,3.0,8.0,0.0,0.0,8,28.6,0,17,7860.0,0,0,1,0,0,1,0
255,60000.0,1,256.7,7000,0,0.1903,7101.0,14.0,147.0,2.0,2.0,0,29.0,8.0,1.0,3.0,0.0,1.0,4,33.3,0,9,28402.0,0,0,0,0,1,1,0
256,34300.0,7,277.18,12000,1,0.1367,2459.0,78.0,71.0,17.0,17.0,0,0.0,6.0,4.0,9.0,0.0,0.0,10,40.0,0,19,24586.0,0,0,0,1,0,0,1
257,35000.0,2,292.0,10000,1,0.2474,1778.0,134.0,135.0,2.0,2.0,3,16.0,8.0,6.0,6.0,0.0,3.0,10,33.3,0,24,17776.0,0,0,0,0,1,0,1
258,85700.0,9,869.66,35000,1,0.1699,4019.0,155.0,96.0,25.0,19.0,2,6.0,6.0,3.0,9.0,0.0,0.0,10,50.0,0,15,40190.0,0,0,1,0,0,0,1
259,20000.0,0,203.88,6000,2,0.1359,14691.0,70.0,126.0,101.0,45.0,0,29.0,3.0,3.0,2.0,0.0,0.0,4,0.0,0,8,58762.0,0,0,0,1,0,1,0
260,78999.0,10,482.58,22200,2,0.1099,19155.0,33.0,230.0,2.0,2.0,4,0.0,14.0,4.0,14.0,0.0,7.0,17,33.3,1,34,47546.0,1,0,1,0,0,0,1
261,23000.0,10,300.97,8725,1,0.1465,2778.0,41.0,117.0,3.0,3.0,0,0.0,2.0,1.0,3.0,0.0,1.0,3,50.0,0,4,8333.0,0,0,1,0,0,1,0
262,48000.0,4,631.06,18000,2,0.158,3848.0,176.0,267.0,0.0,0.0,0,0.0,16.0,10.0,13.0,0.0,4.0,15,42.9,0,35,53871.0,1,0,1,0,0,1,0
263,185000.0,4,809.79,33600,2,0.1559,43199.0,125.0,225.0,20.0,5.0,2,15.0,3.0,8.0,4.0,1.0,1.0,8,0.0,0,18,103155.0,1,0,1,0,0,0,1
264,42000.0,2,448.67,13375,2,0.1269,1633.0,34.0,98.0,4.0,4.0,0,40.0,14.0,2.0,16.0,0.0,3.0,18,0.0,0,30,24500.0,0,0,0,0,1,1,0
265,55000.0,0,608.88,24200,2,0.1757,4896.0,152.0,158.0,1.0,1.0,0,0.0,20.0,10.0,12.0,0.0,2.0,16,27.3,0,32,73442.0,1,0,1,0,0,0,1
266,110000.0,9,694.2,21000,2,0.1167,15627.0,157.0,89.0,10.0,7.0,3,0.0,10.0,28.0,17.0,0.0,6.0,22,12.5,0,53,88072.0,0,0,1,0,0,1,0
267,72000.0,0,708.59,20000,3,0.1655,17887.0,121.0,160.0,21.0,7.0,0,31.0,10.0,30.0,9.0,0.0,3.0,23,75.0,0,47,411394.0,0,0,1,0,0,1,0
268,120000.0,10,1318.45,35000,2,0.2099,5235.0,125.0,277.0,5.0,5.0,2,10.0,9.0,5.0,8.0,1.0,4.0,10,40.0,0,22,52348.0,0,0,1,0,0,1,0
269,75000.0,5,267.08,8400,2,0.0899,3074.0,129.0,110.0,13.0,13.0,0,0.0,4.0,4.0,4.0,0.0,0.0,6,33.3,0,10,18443.0,0,0,0,0,1,1,0
270,48000.0,5,78.62,2500,8,0.0824,1795.0,161.0,131.0,1.0,1.0,1,57.0,8.0,2.0,9.0,0.0,2.0,10,16.7,0,17,17948.0,0,0,0,0,1,1,0
271,70000.0,0,50.42,1600,1,0.0838,8737.0,9.0,195.0,44.0,9.0,2,43.0,11.0,1.0,4.0,0.0,1.0,5,50.0,0,18,43685.0,0,0,1,0,0,1,0
272,93500.0,10,244.03,7800,1,0.0789,46708.0,206.0,197.0,6.0,6.0,5,46.0,8.0,19.0,11.0,0.0,4.0,15,16.7,0,42,52411.0,0,0,1,0,0,1,0
